id,LAI1,POP1,POP1_2,xcoord,ycoord
"10367",5.23076915740967,4.15458106994629,4.15458106994629,-76.4090365669998,3.52189217799999
"10368",5.23076915740967,3.75566697120667,3.75566697120667,-76.4072347649998,3.52189217799999
"10369",6.46153831481934,3.4637188911438,3.4637188911438,-76.4054329629998,3.52189217799999
"10370",6.46153831481934,3.57869696617126,3.57869696617126,-76.4036311609998,3.52189217799999
"10371",6.76923084259033,3.3104293346405,3.3104293346405,-76.4018293589998,3.52189217799999
"10372",6.76923084259033,3.12172532081604,3.12172532081604,-76.4000275569998,3.52189217799999
"10373",6.76923084259033,3.50324177742004,3.50324177742004,-76.3982257549998,3.52189217799999
"10374",6.76923084259033,3.9794614315033,3.9794614315033,-76.3964239529998,3.52189217799999
"10375",6.76923084259033,3.96447062492371,3.96447062492371,-76.3946221509998,3.52189217799999
"10376",6.76923084259033,4.17858219146729,4.17858219146729,-76.3928203489998,3.52189217799999
"10377",6.76923084259033,4.0517201423645,4.0517201423645,-76.3910185469998,3.52189217799999
"10378",5.53846120834351,4.16810750961304,4.16810750961304,-76.3892167449998,3.52189217799999
"10379",5.53846120834351,4.16828775405884,4.16828775405884,-76.3874149429998,3.52189217799999
"10380",4.92307710647583,4.04871606826782,4.04871606826782,-76.3856131409998,3.52189217799999
"10381",4.92307710647583,3.49037408828735,3.49037408828735,-76.3838113389998,3.52189217799999
"10382",4.92307710647583,3.47148251533508,3.47148251533508,-76.3820095369998,3.52189217799999
"10383",4.92307710647583,3.42925262451172,3.42925262451172,-76.3802077349998,3.52189217799999
"10384",4.92307710647583,3.33747434616089,3.33747434616089,-76.3784059329998,3.52189217799999
"10385",4.92307710647583,3.09975171089172,3.09975171089172,-76.3766041309998,3.52189217799999
"10386",4.92307710647583,3.3232102394104,3.3232102394104,-76.3748023289998,3.52189217799999
"10387",5.23076915740967,3.24474239349365,3.24474239349365,-76.3730005269998,3.52189217799999
"10388",5.23076915740967,3.30336403846741,3.30336403846741,-76.3711987249998,3.52189217799999
"10389",5.23076915740967,3.3696813583374,3.3696813583374,-76.3693969229998,3.52189217799999
"10390",4.92307710647583,3.40168499946594,3.40168499946594,-76.3675951209998,3.52189217799999
"10391",4.92307710647583,3.33120584487915,3.33120584487915,-76.3657933189998,3.52189217799999
"10392",4.61538457870483,4.00373888015747,4.00373888015747,-76.3639915169998,3.52189217799999
"10393",4.61538457870483,4.46325016021729,4.46325016021729,-76.3621897149998,3.52189217799999
"10394",4.30769205093384,6.51277160644531,6.51277160644531,-76.3603879129998,3.52189217799999
"10395",4.30769205093384,7.44523334503174,7.44523334503174,-76.3585861109998,3.52189217799999
"10396",4.30769205093384,7.55738878250122,7.55738878250122,-76.3567843089997,3.52189217799999
"10397",3.38461542129517,7.38416624069214,7.38416624069214,-76.3549825069997,3.52189217799999
"10398",3.38461542129517,7.5685248374939,7.5685248374939,-76.3531807049997,3.52189217799999
"10399",3.38461542129517,5.92133283615112,5.92133283615112,-76.3513789029997,3.52189217799999
"10400",3.38461542129517,6.13676500320435,6.13676500320435,-76.3495771009997,3.52189217799999
"10401",2.76923060417175,7.10835933685303,7.10835933685303,-76.3477752989997,3.52189217799999
"10402",2.76923060417175,6.69835519790649,6.69835519790649,-76.3459734969997,3.52189217799999
"10403",3.07692313194275,8.36539173126221,8.36539173126221,-76.3441716949997,3.52189217799999
"10404",3.07692313194275,9.76742076873779,9.76742076873779,-76.3423698929997,3.52189217799999
"10405",3.07692313194275,7.75721168518066,7.75721168518066,-76.3405680909997,3.52189217799999
"10406",3.38461542129517,6.51937341690063,6.51937341690063,-76.3387662889997,3.52189217799999
"10407",3.38461542129517,6.31465673446655,6.31465673446655,-76.3369644869997,3.52189217799999
"10408",3.38461542129517,5.81745290756226,5.81745290756226,-76.3351626849997,3.52189217799999
"10409",3.38461542129517,5.69198942184448,5.69198942184448,-76.3333608829997,3.52189217799999
"10410",2.76923060417175,5.11272573471069,5.11272573471069,-76.3315590809997,3.52189217799999
"10411",2.76923060417175,4.98158264160156,4.98158264160156,-76.3297572789997,3.52189217799999
"10412",2.76923060417175,4.99319696426392,4.99319696426392,-76.3279554769997,3.52189217799999
"10413",3.07692313194275,4.98798799514771,4.98798799514771,-76.3261536749997,3.52189217799999
"10414",3.07692313194275,5.10308599472046,5.10308599472046,-76.3243518729997,3.52189217799999
"10415",4,7.55494165420532,7.55494165420532,-76.3225500709997,3.52189217799999
"10416",4,7.9473123550415,7.9473123550415,-76.3207482689997,3.52189217799999
"10417",4,8.28954219818115,8.28954219818115,-76.3189464669997,3.52189217799999
"10418",4,11.3451557159424,11.3451557159424,-76.3171446649997,3.52189217799999
"10419",4,17.7784118652344,17.7784118652344,-76.3153428629997,3.52189217799999
"10420",2.76923060417175,22.0623512268066,22.0623512268066,-76.3135410609997,3.52189217799999
"10421",2.76923060417175,24.5687465667725,24.5687465667725,-76.3117392589997,3.52189217799999
"10422",1.84615385532379,25.8249530792236,25.8249530792236,-76.3099374569997,3.52189217799999
"10423",1.84615385532379,30.4238986968994,30.4238986968994,-76.3081356549997,3.52189217799999
"10424",0.923076927661896,31.4424648284912,31.4424648284912,-76.3063338529997,3.52189217799999
"10425",0.923076927661896,31.9396095275879,31.9396095275879,-76.3045320509997,3.52189217799999
"10426",0.923076927661896,32.0918312072754,32.0918312072754,-76.3027302489997,3.52189217799999
"10427",0,32.1949844360352,32.1949844360352,-76.3009284469997,3.52189217799999
"10428",0,33.1053276062012,33.1053276062012,-76.2991266449997,3.52189217799999
"10429",0,33.0382385253906,33.0382385253906,-76.2973248429997,3.52189217799999
"10430",0,33.0076904296875,33.0076904296875,-76.2955230409997,3.52189217799999
"10431",0,32.4993057250977,32.4993057250977,-76.2937212389997,3.52189217799999
"10432",0,32.3188667297363,32.3188667297363,-76.2919194369996,3.52189217799999
"10433",0,32.3155479431152,32.3155479431152,-76.2901176349996,3.52189217799999
"10434",0,32.3155479431152,32.3155479431152,-76.2883158329996,3.52189217799999
"10435",0,31.8149738311768,31.8149738311768,-76.2865140309996,3.52189217799999
"10436",0.307692319154739,31.0745239257813,31.0745239257813,-76.2847122289996,3.52189217799999
"10437",0.307692319154739,25.8940944671631,25.8940944671631,-76.2829104269996,3.52189217799999
"10438",0.615384638309479,23.0506858825684,23.0506858825684,-76.2811086249996,3.52189217799999
"10439",0.615384638309479,21.4398517608643,21.4398517608643,-76.2793068229996,3.52189217799999
"10440",0.615384638309479,20.9089832305908,20.9089832305908,-76.2775050209996,3.52189217799999
"10441",0.923076927661896,19.555591583252,19.555591583252,-76.2757032189996,3.52189217799999
"10442",0.923076927661896,16.7592029571533,16.7592029571533,-76.2739014169996,3.52189217799999
"10443",1.53846156597137,11.9410629272461,11.9410629272461,-76.2720996149996,3.52189217799999
"10444",1.53846156597137,11.6268606185913,11.6268606185913,-76.2702978129996,3.52189217799999
"10445",2.15384602546692,6.26042747497559,6.26042747497559,-76.2684960109996,3.52189217799999
"10446",2.15384602546692,5.45039558410645,5.45039558410645,-76.2666942089996,3.52189217799999
"10447",2.15384602546692,5.44443035125732,5.44443035125732,-76.2648924069996,3.52189217799999
"10448",3.07692313194275,4.75728464126587,4.75728464126587,-76.2630906049996,3.52189217799999
"10449",3.07692313194275,4.39495134353638,4.39495134353638,-76.2612888029996,3.52189217799999
"10450",4.30769205093384,3.89971590042114,3.89971590042114,-76.2594870009996,3.52189217799999
"10451",4.30769205093384,3.62965726852417,3.62965726852417,-76.2576851989996,3.52189217799999
"10452",5.23076915740967,2.75427865982056,2.75427865982056,-76.2558833969996,3.52189217799999
"10453",5.23076915740967,2.9626476764679,2.9626476764679,-76.2540815949996,3.52189217799999
"10454",5.53846120834351,2.81837320327759,2.81837320327759,-76.2522797929996,3.52189217799999
"10455",5.53846120834351,2.60609602928162,2.60609602928162,-76.2504779909996,3.52189217799999
"10456",5.53846120834351,2.46332859992981,2.46332859992981,-76.2486761889996,3.52189217799999
"10457",5.53846120834351,2.42323780059814,2.42323780059814,-76.2468743869996,3.52189217799999
"10458",5.53846120834351,2.5794632434845,2.5794632434845,-76.2450725849996,3.52189217799999
"10459",5.53846120834351,2.70410466194153,2.70410466194153,-76.2432707829996,3.52189217799999
"10460",5.53846120834351,3.34893655776978,3.34893655776978,-76.2414689809996,3.52189217799999
"10461",5.23076915740967,3.75855445861816,3.75855445861816,-76.2396671789996,3.52189217799999
"10462",5.23076915740967,3.68672227859497,3.68672227859497,-76.2378653769996,3.52189217799999
"10463",5.23076915740967,3.34226608276367,3.34226608276367,-76.2360635749996,3.52189217799999
"10464",5.23076915740967,2.69830965995789,2.69830965995789,-76.2342617729996,3.52189217799999
"10465",5.23076915740967,2.22171449661255,2.22171449661255,-76.2324599709996,3.52189217799999
"10466",6.46153831481934,2.09030365943909,2.09030365943909,-76.2306581689996,3.52189217799999
"10467",6.46153831481934,1.99995768070221,1.99995768070221,-76.2288563669996,3.52189217799999
"10468",6.76923084259033,1.26748716831207,1.26748716831207,-76.2270545649995,3.52189217799999
"10469",6.76923084259033,1.22011685371399,1.22011685371399,-76.2252527629995,3.52189217799999
"10470",6.76923084259033,1.14783072471619,1.14783072471619,-76.2234509609995,3.52189217799999
"10471",6.46153831481934,1.20902132987976,1.20902132987976,-76.2216491589995,3.52189217799999
"10472",6.46153831481934,1.13596296310425,1.13596296310425,-76.2198473569995,3.52189217799999
"10473",6.1538462638855,1.47578239440918,1.47578239440918,-76.2180455549995,3.52189217799999
"10474",6.1538462638855,1.46680247783661,1.46680247783661,-76.2162437529995,3.52189217799999
"10475",6.46153831481934,1.66710019111633,1.66710019111633,-76.2144419509995,3.52189217799999
"10476",6.46153831481934,1.77570152282715,1.77570152282715,-76.2126401489995,3.52189217799999
"10477",6.46153831481934,2.01552367210388,2.01552367210388,-76.2108383469995,3.52189217799999
"10478",4.30769205093384,1.61582446098328,1.61582446098328,-76.2090365449995,3.52189217799999
"10479",4.30769205093384,1.70213758945465,1.70213758945465,-76.2072347429995,3.52189217799999
"10480",4,1.52478754520416,1.52478754520416,-76.2054329409995,3.52189217799999
"10481",4,1.50921320915222,1.50921320915222,-76.2036311389995,3.52189217799999
"10482",3.07692313194275,1.38170146942139,1.38170146942139,-76.2018293369995,3.52189217799999
"10483",3.07692313194275,1.26773202419281,1.26773202419281,-76.2000275349995,3.52189217799999
"10484",3.07692313194275,1.14654994010925,1.14654994010925,-76.1982257329995,3.52189217799999
"10485",2.76923060417175,0.91297721862793,0.91297721862793,-76.1964239309995,3.52189217799999
"10486",2.76923060417175,0.877021193504333,0.877021193504333,-76.1946221289995,3.52189217799999
"10487",1.23076927661896,0.883243501186371,0.883243501186371,-76.1928203269995,3.52189217799999
"10488",1.23076927661896,0.811617434024811,0.811617434024811,-76.1910185249995,3.52189217799999
"10489",1.23076927661896,0.867823719978333,0.867823719978333,-76.1892167229995,3.52189217799999
"10490",1.23076927661896,0.851888000965118,0.851888000965118,-76.1874149209995,3.52189217799999
"10491",1.23076927661896,0.797671973705292,0.797671973705292,-76.1856131189995,3.52189217799999
"10492",0.615384638309479,0.79352068901062,0.79352068901062,-76.1838113169995,3.52189217799999
"10493",0.615384638309479,0.835600018501282,0.835600018501282,-76.1820095149995,3.52189217799999
"10494",0.615384638309479,0.817934036254883,0.817934036254883,-76.1802077129995,3.52189217799999
"10495",0.615384638309479,0.810946702957153,0.810946702957153,-76.1784059109995,3.52189217799999
"10496",0.923076927661896,0.835792601108551,0.835792601108551,-76.1766041089995,3.52189217799999
"10497",0.923076927661896,0.823430061340332,0.823430061340332,-76.1748023069995,3.52189217799999
"10498",0.923076927661896,0.863343477249146,0.863343477249146,-76.1730005049995,3.52189217799999
"10499",0.923076927661896,1.10543608665466,1.10543608665466,-76.1711987029995,3.52189217799999
"10500",0.923076927661896,1.021644115448,1.021644115448,-76.1693969009995,3.52189217799999
"10501",0.923076927661896,0.783850073814392,0.783850073814392,-76.1675950989995,3.52189217799999
"10502",0.923076927661896,0.789857387542725,0.789857387542725,-76.1657932969995,3.52189217799999
"10503",0.923076927661896,0.749134421348572,0.749134421348572,-76.1639914949995,3.52189217799999
"10504",0.923076927661896,0.714803040027618,0.714803040027618,-76.1621896929994,3.52189217799999
"10505",0.923076927661896,0.601113736629486,0.601113736629486,-76.1603878909994,3.52189217799999
"10506",0.923076927661896,0.579748570919037,0.579748570919037,-76.1585860889994,3.52189217799999
"10507",0.923076927661896,0.56711333990097,0.56711333990097,-76.1567842869994,3.52189217799999
"10508",1.53846156597137,0.48815068602562,0.48815068602562,-76.1549824849994,3.52189217799999
"10509",1.53846156597137,0.472906470298767,0.472906470298767,-76.1531806829994,3.52189217799999
"10510",1.84615385532379,0.450036883354187,0.450036883354187,-76.1513788809994,3.52189217799999
"10511",1.84615385532379,0.458695083856583,0.458695083856583,-76.1495770789994,3.52189217799999
"10512",2.15384602546692,0.371772795915604,0.371772795915604,-76.1477752769994,3.52189217799999
"10513",2.15384602546692,0.352159202098846,0.352159202098846,-76.1459734749994,3.52189217799999
"10514",2.15384602546692,0.358564257621765,0.358564257621765,-76.1441716729994,3.52189217799999
"10515",2.46153855323792,0.348750472068787,0.348750472068787,-76.1423698709994,3.52189217799999
"10516",2.46153855323792,0.332476705312729,0.332476705312729,-76.1405680689994,3.52189217799999
"10517",2.46153855323792,0.331865668296814,0.331865668296814,-76.1387662669994,3.52189217799999
"10518",2.46153855323792,0.357497364282608,0.357497364282608,-76.1369644649994,3.52189217799999
"10519",3.07692313194275,0.344467759132385,0.344467759132385,-76.1351626629994,3.52189217799999
"10520",3.07692313194275,0.347480624914169,0.347480624914169,-76.1333608609994,3.52189217799999
"10521",3.07692313194275,0.325254440307617,0.325254440307617,-76.1315590589994,3.52189217799999
"10522",3.07692313194275,0.321404963731766,0.321404963731766,-76.1297572569994,3.52189217799999
"10523",3.07692313194275,0.319648563861847,0.319648563861847,-76.1279554549994,3.52189217799999
"10524",3.07692313194275,0.28897488117218,0.28897488117218,-76.1261536529994,3.52189217799999
"10525",3.07692313194275,0.289163321256638,0.289163321256638,-76.1243518509994,3.52189217799999
"10526",2.46153855323792,0.231212645769119,0.231212645769119,-76.1225500489994,3.52189217799999
"10527",2.46153855323792,0.230216473340988,0.230216473340988,-76.1207482469994,3.52189217799999
"10528",2.46153855323792,0.226737171411514,0.226737171411514,-76.1189464449994,3.52189217799999
"10529",1.84615385532379,0.256443023681641,0.256443023681641,-76.1171446429994,3.52189217799999
"10530",1.84615385532379,0.24454590678215,0.24454590678215,-76.1153428409994,3.52189217799999
"10531",1.84615385532379,0.172170534729958,0.172170534729958,-76.1135410389994,3.52189217799999
"10532",1.84615385532379,0.17090480029583,0.17090480029583,-76.1117392369994,3.52189217799999
"10533",1.53846156597137,0.16978220641613,0.16978220641613,-76.1099374349994,3.52189217799999
"10534",2.76923060417175,17.8587837219238,17.8587837219238,-76.520748291,3.52009037599999
"10535",2.15384602546692,20.7698860168457,20.7698860168457,-76.518946489,3.52009037599999
"10536",2.15384602546692,22.7017974853516,22.7017974853516,-76.517144687,3.52009037599999
"10537",2.15384602546692,23.4396324157715,23.4396324157715,-76.515342885,3.52009037599999
"10538",1.53846156597137,22.2120361328125,22.2120361328125,-76.513541083,3.52009037599999
"10539",1.53846156597137,21.6229591369629,21.6229591369629,-76.511739281,3.52009037599999
"10540",0.923076927661896,23.1229381561279,23.1229381561279,-76.509937479,3.52009037599999
"10541",0.923076927661896,22.9251384735107,22.9251384735107,-76.508135677,3.52009037599999
"10542",0.615384638309479,23.5218276977539,23.5218276977539,-76.506333875,3.52009037599999
"10543",0.615384638309479,26.9634857177734,26.9634857177734,-76.504532073,3.52009037599999
"10544",0.615384638309479,25.4996070861816,25.4996070861816,-76.502730271,3.52009037599999
"10545",0,23.0017719268799,23.0017719268799,-76.500928469,3.52009037599999
"10546",0,20.4300804138184,20.4300804138184,-76.499126667,3.52009037599999
"10547",0.307692319154739,18.4535732269287,18.4535732269287,-76.497324865,3.52009037599999
"10548",0.307692319154739,17.6304626464844,17.6304626464844,-76.495523063,3.52009037599999
"10549",2.46153855323792,9.53929996490479,9.53929996490479,-76.493721261,3.52009037599999
"10550",2.46153855323792,8.64862537384033,8.64862537384033,-76.491919459,3.52009037599999
"10551",4.30769205093384,7.98728799819946,7.98728799819946,-76.490117657,3.52009037599999
"10552",4.30769205093384,6.80367469787598,6.80367469787598,-76.488315855,3.52009037599999
"10553",4.30769205093384,6.64814853668213,6.64814853668213,-76.486514053,3.52009037599999
"10554",4.61538457870483,5.48408603668213,5.48408603668213,-76.4847122509999,3.52009037599999
"10555",4.61538457870483,5.03926849365234,5.03926849365234,-76.4829104489999,3.52009037599999
"10556",5.23076915740967,4.92613124847412,4.92613124847412,-76.4811086469999,3.52009037599999
"10557",5.23076915740967,4.82266712188721,4.82266712188721,-76.4793068449999,3.52009037599999
"10558",6.1538462638855,4.71408700942993,4.71408700942993,-76.4775050429999,3.52009037599999
"10559",6.1538462638855,4.55695819854736,4.55695819854736,-76.4757032409999,3.52009037599999
"10560",6.1538462638855,4.17427062988281,4.17427062988281,-76.4739014389999,3.52009037599999
"10561",5.8461537361145,3.55557513237,3.55557513237,-76.4720996369999,3.52009037599999
"10562",5.8461537361145,3.43634557723999,3.43634557723999,-76.4702978349999,3.52009037599999
"10563",4.92307710647583,3.13511681556702,3.13511681556702,-76.4684960329999,3.52009037599999
"10564",4.92307710647583,3.36383843421936,3.36383843421936,-76.4666942309999,3.52009037599999
"10565",4.30769205093384,3.26581692695618,3.26581692695618,-76.4648924289999,3.52009037599999
"10566",4.30769205093384,3.22997641563416,3.22997641563416,-76.4630906269999,3.52009037599999
"10567",4.30769205093384,3.11122345924377,3.11122345924377,-76.4612888249999,3.52009037599999
"10568",4.30769205093384,2.87999796867371,2.87999796867371,-76.4594870229999,3.52009037599999
"10569",4.30769205093384,2.61870336532593,2.61870336532593,-76.4576852209999,3.52009037599999
"10570",3.69230771064758,2.4586808681488,2.4586808681488,-76.4558834189999,3.52009037599999
"10571",3.69230771064758,2.39773416519165,2.39773416519165,-76.4540816169999,3.52009037599999
"10572",4,2.46098709106445,2.46098709106445,-76.4522798149999,3.52009037599999
"10573",4,2.46296358108521,2.46296358108521,-76.4504780129999,3.52009037599999
"10574",4,2.82370042800903,2.82370042800903,-76.4486762109999,3.52009037599999
"10575",5.23076915740967,3.15147042274475,3.15147042274475,-76.4468744089999,3.52009037599999
"10576",5.23076915740967,3.91485476493835,3.91485476493835,-76.4450726069999,3.52009037599999
"10577",4.92307710647583,4.2559289932251,4.2559289932251,-76.4432708049999,3.52009037599999
"10578",4.92307710647583,4.39998531341553,4.39998531341553,-76.4414690029999,3.52009037599999
"10579",6.1538462638855,4.48689556121826,4.48689556121826,-76.4396672009999,3.52009037599999
"10580",6.1538462638855,,,-76.4378653989999,3.52009037599999
"10581",6.1538462638855,5.68654251098633,5.68654251098633,-76.4360635969999,3.52009037599999
"10582",6.1538462638855,8.00743198394775,8.00743198394775,-76.4342617949999,3.52009037599999
"10583",6.1538462638855,9.74896717071533,9.74896717071533,-76.4324599929999,3.52009037599999
"10584",4.61538457870483,8.35443878173828,8.35443878173828,-76.4306581909999,3.52009037599999
"10585",4.61538457870483,7.47069072723389,7.47069072723389,-76.4288563889999,3.52009037599999
"10586",4.30769205093384,5.45774555206299,5.45774555206299,-76.4270545869999,3.52009037599999
"10587",4.30769205093384,5.24753046035767,5.24753046035767,-76.4252527849999,3.52009037599999
"10588",4.30769205093384,5.8903865814209,5.8903865814209,-76.4234509829999,3.52009037599999
"10589",3.69230771064758,6.66320276260376,6.66320276260376,-76.4216491809999,3.52009037599999
"10590",3.69230771064758,7.9621057510376,7.9621057510376,-76.4198473789998,3.52009037599999
"10591",4.92307710647583,8.09547805786133,8.09547805786133,-76.4180455769998,3.52009037599999
"10592",4.92307710647583,7.75907611846924,7.75907611846924,-76.4162437749998,3.52009037599999
"10593",5.8461537361145,5.68280220031738,5.68280220031738,-76.4144419729998,3.52009037599999
"10594",5.8461537361145,4.77700042724609,4.77700042724609,-76.4126401709998,3.52009037599999
"10595",5.8461537361145,4.4499945640564,4.4499945640564,-76.4108383689998,3.52009037599999
"10596",6.46153831481934,4.29854249954224,4.29854249954224,-76.4090365669998,3.52009037599999
"10597",6.46153831481934,3.93280792236328,3.93280792236328,-76.4072347649998,3.52009037599999
"10598",6.76923084259033,3.63831758499146,3.63831758499146,-76.4054329629998,3.52009037599999
"10599",6.76923084259033,3.65656852722168,3.65656852722168,-76.4036311609998,3.52009037599999
"10600",6.76923084259033,3.5993058681488,3.5993058681488,-76.4018293589998,3.52009037599999
"10601",6.76923084259033,3.73685359954834,3.73685359954834,-76.4000275569998,3.52009037599999
"10602",5.8461537361145,4.0835394859314,4.0835394859314,-76.3982257549998,3.52009037599999
"10603",5.8461537361145,4.47272253036499,4.47272253036499,-76.3964239529998,3.52009037599999
"10604",5.8461537361145,4.39085817337036,4.39085817337036,-76.3946221509998,3.52009037599999
"10605",6.46153831481934,4.59691333770752,4.59691333770752,-76.3928203489998,3.52009037599999
"10606",6.46153831481934,4.56833982467651,4.56833982467651,-76.3910185469998,3.52009037599999
"10607",5.53846120834351,4.2520923614502,4.2520923614502,-76.3892167449998,3.52009037599999
"10608",5.53846120834351,4.05150127410889,4.05150127410889,-76.3874149429998,3.52009037599999
"10609",5.53846120834351,3.90434885025024,3.90434885025024,-76.3856131409998,3.52009037599999
"10610",5.53846120834351,3.60652661323547,3.60652661323547,-76.3838113389998,3.52009037599999
"10611",5.53846120834351,3.76582384109497,3.76582384109497,-76.3820095369998,3.52009037599999
"10612",4.92307710647583,3.64138078689575,3.64138078689575,-76.3802077349998,3.52009037599999
"10613",4.92307710647583,3.4155330657959,3.4155330657959,-76.3784059329998,3.52009037599999
"10614",5.53846120834351,3.11216163635254,3.11216163635254,-76.3766041309998,3.52009037599999
"10615",5.53846120834351,3.34434342384338,3.34434342384338,-76.3748023289998,3.52009037599999
"10616",5.8461537361145,3.3318076133728,3.3318076133728,-76.3730005269998,3.52009037599999
"10617",5.8461537361145,3.20548677444458,3.20548677444458,-76.3711987249998,3.52009037599999
"10618",5.8461537361145,3.28920388221741,3.28920388221741,-76.3693969229998,3.52009037599999
"10619",5.53846120834351,3.30468153953552,3.30468153953552,-76.3675951209998,3.52009037599999
"10620",5.53846120834351,3.24038791656494,3.24038791656494,-76.3657933189998,3.52009037599999
"10621",4.61538457870483,3.98158645629883,3.98158645629883,-76.3639915169998,3.52009037599999
"10622",4.61538457870483,4.42231321334839,4.42231321334839,-76.3621897149998,3.52009037599999
"10623",4.30769205093384,7.33822441101074,7.33822441101074,-76.3603879129998,3.52009037599999
"10624",4.30769205093384,7.60208654403687,7.60208654403687,-76.3585861109998,3.52009037599999
"10625",4.30769205093384,7.59925365447998,7.59925365447998,-76.3567843089997,3.52009037599999
"10626",3.69230771064758,7.47147417068481,7.47147417068481,-76.3549825069997,3.52009037599999
"10627",3.69230771064758,6.27617645263672,6.27617645263672,-76.3531807049997,3.52009037599999
"10628",4,5.90302419662476,5.90302419662476,-76.3513789029997,3.52009037599999
"10629",4,6.07067918777466,6.07067918777466,-76.3495771009997,3.52009037599999
"10630",3.38461542129517,5.55621004104614,5.55621004104614,-76.3477752989997,3.52009037599999
"10631",3.38461542129517,5.75214242935181,5.75214242935181,-76.3459734969997,3.52009037599999
"10632",3.38461542129517,6.5899395942688,6.5899395942688,-76.3441716949997,3.52009037599999
"10633",3.07692313194275,7.63611078262329,7.63611078262329,-76.3423698929997,3.52009037599999
"10634",3.07692313194275,6.48052549362183,6.48052549362183,-76.3405680909997,3.52009037599999
"10635",2.46153855323792,6.44379854202271,6.44379854202271,-76.3387662889997,3.52009037599999
"10636",2.46153855323792,6.31656646728516,6.31656646728516,-76.3369644869997,3.52009037599999
"10637",1.84615385532379,5.99927949905396,5.99927949905396,-76.3351626849997,3.52009037599999
"10638",1.84615385532379,5.83419322967529,5.83419322967529,-76.3333608829997,3.52009037599999
"10639",1.84615385532379,5.00632905960083,5.00632905960083,-76.3315590809997,3.52009037599999
"10640",2.76923060417175,4.87472295761108,4.87472295761108,-76.3297572789997,3.52009037599999
"10641",2.76923060417175,4.86597299575806,4.86597299575806,-76.3279554769997,3.52009037599999
"10642",3.07692313194275,4.94804954528809,4.94804954528809,-76.3261536749997,3.52009037599999
"10643",3.07692313194275,4.69793939590454,4.69793939590454,-76.3243518729997,3.52009037599999
"10644",4,7.07783985137939,7.07783985137939,-76.3225500709997,3.52009037599999
"10645",4,7.23004913330078,7.23004913330078,-76.3207482689997,3.52009037599999
"10646",4.61538457870483,7.17884349822998,7.17884349822998,-76.3189464669997,3.52009037599999
"10647",4.61538457870483,11.1114091873169,11.1114091873169,-76.3171446649997,3.52009037599999
"10648",4.61538457870483,15.8515768051147,15.8515768051147,-76.3153428629997,3.52009037599999
"10649",4.30769205093384,23.0423412322998,23.0423412322998,-76.3135410609997,3.52009037599999
"10650",4.30769205093384,23.8385467529297,23.8385467529297,-76.3117392589997,3.52009037599999
"10651",2.76923060417175,25.1002292633057,25.1002292633057,-76.3099374569997,3.52009037599999
"10652",2.76923060417175,26.0926494598389,26.0926494598389,-76.3081356549997,3.52009037599999
"10653",1.53846156597137,30.5734691619873,30.5734691619873,-76.3063338529997,3.52009037599999
"10654",1.53846156597137,31.1333122253418,31.1333122253418,-76.3045320509997,3.52009037599999
"10655",1.53846156597137,31.0538883209229,31.0538883209229,-76.3027302489997,3.52009037599999
"10656",0.615384638309479,32.1799697875977,32.1799697875977,-76.3009284469997,3.52009037599999
"10657",0.615384638309479,32.4472961425781,32.4472961425781,-76.2991266449997,3.52009037599999
"10658",0.307692319154739,32.3731384277344,32.3731384277344,-76.2973248429997,3.52009037599999
"10659",0.307692319154739,31.8192901611328,31.8192901611328,-76.2955230409997,3.52009037599999
"10660",0.307692319154739,31.7539596557617,31.7539596557617,-76.2937212389997,3.52009037599999
"10661",0.307692319154739,31.5824928283691,31.5824928283691,-76.2919194369996,3.52009037599999
"10662",0.307692319154739,31.8535385131836,31.8535385131836,-76.2901176349996,3.52009037599999
"10663",0,31.2457256317139,31.2457256317139,-76.2883158329996,3.52009037599999
"10664",0,31.4553680419922,31.4553680419922,-76.2865140309996,3.52009037599999
"10665",0.307692319154739,30.1870021820068,30.1870021820068,-76.2847122289996,3.52009037599999
"10666",0.307692319154739,25.8094310760498,25.8094310760498,-76.2829104269996,3.52009037599999
"10667",1.23076927661896,23.3074607849121,23.3074607849121,-76.2811086249996,3.52009037599999
"10668",1.23076927661896,21.7684688568115,21.7684688568115,-76.2793068229996,3.52009037599999
"10669",1.23076927661896,21.0716018676758,21.0716018676758,-76.2775050209996,3.52009037599999
"10670",2.46153855323792,19.5698165893555,19.5698165893555,-76.2757032189996,3.52009037599999
"10671",2.46153855323792,13.632529258728,13.632529258728,-76.2739014169996,3.52009037599999
"10672",3.07692313194275,10.2969169616699,10.2969169616699,-76.2720996149996,3.52009037599999
"10673",3.07692313194275,9.62782764434814,9.62782764434814,-76.2702978129996,3.52009037599999
"10674",3.69230771064758,5.87725257873535,5.87725257873535,-76.2684960109996,3.52009037599999
"10675",3.69230771064758,5.52976179122925,5.52976179122925,-76.2666942089996,3.52009037599999
"10676",3.69230771064758,5.1433744430542,5.1433744430542,-76.2648924069996,3.52009037599999
"10677",4.30769205093384,4.47057247161865,4.47057247161865,-76.2630906049996,3.52009037599999
"10678",4.30769205093384,4.35480833053589,4.35480833053589,-76.2612888029996,3.52009037599999
"10679",4.30769205093384,3.85709691047668,3.85709691047668,-76.2594870009996,3.52009037599999
"10680",4.30769205093384,3.92538499832153,3.92538499832153,-76.2576851989996,3.52009037599999
"10681",5.23076915740967,2.93579363822937,2.93579363822937,-76.2558833969996,3.52009037599999
